nombre|stock|precio|marca|link|hora|fecha
Jabón Líquido para Manos Algabo Citrus 300 Ml.|61|86.67|ALGABO|https://diaonline.supermercadosdia.com.ar/jabon-liquido-para-manos-algabo-citrus-300-ml-262984/p|01:24:52|2022-03-20
Crema Dental Oral B Anticaries 150 Gr.|129|226.34|ORAL B|https://diaonline.supermercadosdia.com.ar/crema-dental-oral-b-anticaries-150-gr-239809/p|01:24:52|2022-03-20
Toallitas Femeninas Bonté Normal Anatómicas con Alas 8 Ud.|114|55.00|BONTE|https://diaonline.supermercadosdia.com.ar/toallitas-femeninas-bonte-normal-anatomicas-con-alas-8-ud-229666/p|01:24:52|2022-03-20
Desodorante Antitranspirante Rexona Clinical Women en aerosol 110 Ml.|28|233.80|REXONA|https://diaonline.supermercadosdia.com.ar/desodorante-antitranspirante-rexona-clinical-women-en-aerosol-110-ml-226636/p|01:24:52|2022-03-20
Shampoo Elvive Óleo Extraordinario 400 Ml.|84|351.00|ELVIVE|https://diaonline.supermercadosdia.com.ar/shampoo-elvive-oleo-extraordinario-400-ml-205066/p|01:24:52|2022-03-20
Acondicionador Elvive Óleo Extraordinario 400 Ml.|34|351.00|ELVIVE|https://diaonline.supermercadosdia.com.ar/acondicionador-elvive-oleo-extraordinario-400-ml-205064/p|01:24:52|2022-03-20
Enjuague Colgate Plax Fresh Mint 250 Ml.|39|239.00|COLGATE|https://diaonline.supermercadosdia.com.ar/enjuague-colgate-plax-fresh-mint-250-ml-180909/p|01:24:52|2022-03-20
Jabón de Glicerina Bonté 3 Ud.|55|172.00|BONTE|https://diaonline.supermercadosdia.com.ar/jabon-de-glicerina-bonte-3-ud-176196/p|01:24:52|2022-03-20
Jabón Bonté Multicolor 90 Gr.|45|125.00|BONTE|https://diaonline.supermercadosdia.com.ar/jabon-bonte-multicolor-90-gr-175850/p|01:24:52|2022-03-20
Shampoo Elvive Reparación Total 5 400 ml.|14|351.00|ELVIVE|https://diaonline.supermercadosdia.com.ar/shampoo-elvive-reparacion-total-5-400-ml-169544/p|01:24:52|2022-03-20
Desodorante Antitranspirante Dove Men Care Cuidado total en Aerosol 150 Ml.|33|181.29|DOVE|https://diaonline.supermercadosdia.com.ar/desodorante-antitranspirante-dove-men-care-cuidado-total-en-aerosol-150-ml-120373/p|01:24:52|2022-03-20
Jabón de Tocador Palmolive Frambuesa 270 Gr.|64|169.00|PALMOLIVE|https://diaonline.supermercadosdia.com.ar/jabon-de-tocador-palmolive-frambuesa-270-gr-280044/p|01:24:52|2022-03-20
Jabón de Tocador Palmolive Carbón 270 Gr.|34|169.00|PALMOLIVE|https://diaonline.supermercadosdia.com.ar/jabon-de-tocador-palmolive-carbon-270-gr-280042/p|01:24:52|2022-03-20
Jabón Humectante Nivea Proteína de Leche 3 Un.|23|258.70|NIVEA|https://diaonline.supermercadosdia.com.ar/jabon-humectante-nivea-proteina-de-leche-3-un-278619/p|01:24:52|2022-03-20
Protector Diario Kotex Antibacterial 60 Un.|38|425.00|KOTEX|https://diaonline.supermercadosdia.com.ar/protector-diario-kotex-antibacterial-60-un-278541/p|01:24:52|2022-03-20
Shampoo Pantene Pro-V Miracles Hidratación 750 Ml.|10|740.00|PANTENE|https://diaonline.supermercadosdia.com.ar/shampoo-pantene-pro-v-miracles-hidratacion-750-ml-276715/p|01:24:52|2022-03-20
Jabón Rexona Glicerina Hidratante Orchid 3 Un. 375 Gr.|81|241.00|REXONA|https://diaonline.supermercadosdia.com.ar/jabon-rexona-glicerina-hidratante-orchid-3-un-375-gr-275830/p|01:24:52|2022-03-20
Jabón Rexona Glicerina Hidratante Cotton 3 Un. 375 Gr.|40|241.00|REXONA|https://diaonline.supermercadosdia.com.ar/jabon-rexona-glicerina-hidratante-cotton-3-un-375-gr-275828/p|01:24:52|2022-03-20
Jabón en Barra Rexona Bamboo 3x125 Gr.|95|241.00|REXONA|https://diaonline.supermercadosdia.com.ar/jabon-en-barra-rexona-bamboo-3x125-gr-275826/p|01:24:52|2022-03-20
Acondicionador Dove Reconstrucción Completa 400 Ml.|14|627.40|DOVE|https://diaonline.supermercadosdia.com.ar/acondicionador-dove-reconstruccion-completa-400-ml-275789/p|01:24:52|2022-03-20
Shampoo Sedal con Ácido Hialurónico y Vitamina A 340 Ml.|13|295.00|SEDAL|https://diaonline.supermercadosdia.com.ar/shampoo-sedal-con-acido-hialuronico-y-vitamina-a-340-ml-275034/p|01:24:52|2022-03-20
Acondicionador Sedal con Ácido Hialurónico y Vitamina A 340 Ml.|14|295.00|SEDAL|https://diaonline.supermercadosdia.com.ar/acondicionador-sedal-con-acido-hialuronico-y-vitamina-a-340-ml-275031/p|01:24:52|2022-03-20
Acondicionador Elvive Hidra Hialurónico 400 Ml.|21|440.25|ELVIVE|https://diaonline.supermercadosdia.com.ar/acondicionador-elvive-hidra-hialuronico-400-ml-274523/p|01:24:52|2022-03-20
Crema Dental Colgate Limpieza Completa 140 Gr.|38|359.00|COLGATE|https://diaonline.supermercadosdia.com.ar/crema-dental-colgate-limpieza-completa-140-gr-274347/p|01:24:52|2022-03-20
Desodorante Antitranspirante Rexona Mujer Active Emotion en Aerosol 150 Ml.|13|194.60|REXONA|https://diaonline.supermercadosdia.com.ar/desodorante-antitranspirante-rexona-mujer-active-emotion-en-aerosol-150-ml-274300/p|01:24:52|2022-03-20
Desodorante Antitranspirante Rexona Hombre en Aerosol 150 Ml.|28|220.86|REXONA|https://diaonline.supermercadosdia.com.ar/desodorante-antitranspirante-rexona-hombre-en-aerosol-150-ml-274294/p|01:24:52|2022-03-20
Antitranspirante en aerosol Dove Go Fresh Pomelo y Limón 150 Ml.|32|224.00|DOVE|https://diaonline.supermercadosdia.com.ar/antitranspirante-en-aerosol-dove-go-fresh-pomelo-y-limon-150-ml-273387/p|01:24:52|2022-03-20
Antitranspirante en aerosol Dove Go Fresh Pepino y Té Verde 150 Ml.|31|224.00|DOVE|https://diaonline.supermercadosdia.com.ar/antitranspirante-en-aerosol-dove-go-fresh-pepino-y-te-verde-150-ml-273386/p|01:24:52|2022-03-20
Acondicionador Plusbelle Brillo 1 Lt.|45|209.00|PLUSBELLE|https://diaonline.supermercadosdia.com.ar/acondicionador-plusbelle-brillo-1-lt-273023/p|01:24:52|2022-03-20
Shampoo Plusbelle Nutrición 1 Lt.|22|209.00|PLUSBELLE|https://diaonline.supermercadosdia.com.ar/shampoo-plusbelle-nutricion-1-lt-273021/p|01:24:52|2022-03-20
Crema Dental Colgate Triple Acción 50 Gr.|199|115.00|COLGATE|https://diaonline.supermercadosdia.com.ar/crema-dental-colgate-triple-accion-50-gr-273003/p|01:24:52|2022-03-20
Protector Diario Doncella sin perfume Anatómicos 20 Un.|46|62.86|DONCELLA|https://diaonline.supermercadosdia.com.ar/protector-diario-doncella-sin-perfume-anatomicos-20-un-272890/p|01:24:52|2022-03-20
Toallita Femenina Lina Incontinencia con Alas 8 Un.|91|105.00|LINA|https://diaonline.supermercadosdia.com.ar/toallita-femenina-lina-incontinencia-con-alas-8-un-269446/p|01:24:52|2022-03-20
Jabón Líquido para Manos Algabo Green Tea 300 Ml.|26|86.67|ALGABO|https://diaonline.supermercadosdia.com.ar/jabon-liquido-para-manos-algabo-green-tea-300-ml-262982/p|01:24:52|2022-03-20
Maquinas de Afeitar Bonté 3Un.|35|89.00|BONTE|https://diaonline.supermercadosdia.com.ar/maquinas-de-afeitar-bonte-3un-259141/p|01:24:52|2022-03-20
Cepillo Colgate Essential Soft|33|77.96|COLGATE|https://diaonline.supermercadosdia.com.ar/cepillo-colgate-essential-soft-246219/p|01:24:52|2022-03-20
Cepillo Dental Kids 2x1|43|152.00|COLGATE|https://diaonline.supermercadosdia.com.ar/cepillo-dental-kids-2x1-242959/p|01:24:52|2022-03-20
Cepillo Dental Oral-B Indicator 2 Ud.|84|239.00|ORAL B|https://diaonline.supermercadosdia.com.ar/cepillo-dental-oral-b-indicator-2-ud--242674/p|01:24:52|2022-03-20
Crema Dental Colgate Kids 50 Gr.|33|74.00|COLGATE|https://diaonline.supermercadosdia.com.ar/crema-dental-colgate-kids-50-gr-240097/p|01:24:52|2022-03-20
Jabón Líquido para manos Dove Original Refill 220 Ml.|24|154.05|DOVE|https://diaonline.supermercadosdia.com.ar/jabon-liquido-para-manos-dove-original-refill-220-ml-239241/p|01:24:52|2022-03-20
Toallitas Femeninas Bonté con Alas 16 Ud.|32|140.00|BONTE|https://diaonline.supermercadosdia.com.ar/toallitas-femeninas-bonte-con-alas-16-ud-229665/p|01:24:52|2022-03-20
Toallitas Femeninas Siempre Libre Noche y Día con Alas 16 Ud.|21|441.86|SIEMPRE LIBRE|https://diaonline.supermercadosdia.com.ar/toallitas-femeninas-siempre-libre-noche-y-dia-con-alas-16-ud-207985/p|01:24:52|2022-03-20
Always Suave Protección Plus Toallas Higiénicas 16 Unidades|26|145.00|ALWAYS|https://diaonline.supermercadosdia.com.ar/always-suave-proteccion-plus-toallas-higienicas-16-unidades-180832/p|01:24:52|2022-03-20
Protectores Diarios Bonté 20 Ud.|67|84.00|BONTE|https://diaonline.supermercadosdia.com.ar/protectores-diarios-bonte-20-ud-180083/p|01:24:52|2022-03-20
Protectores Diarios Bonté 80 Ud.|25|274.40|BONTE|https://diaonline.supermercadosdia.com.ar/protectores-diarios-bonte-80-ud-180082/p|01:24:52|2022-03-20
Jabón en Barra Lux Jazmín 3x125 Gr.|6|180.00|LUX|https://diaonline.supermercadosdia.com.ar/jabon-en-barra-lux-jazmin-3x125-gr-176489/p|01:24:52|2022-03-20
Jabón Bonté Esencia de Rosas 90 Gr.|71|125.00|BONTE|https://diaonline.supermercadosdia.com.ar/jabon-bonte-esencia-de-rosas-90-gr-175851/p|01:24:52|2022-03-20
Cepillo Colgate Max White 2 Ud.|48|244.00|COLGATE|https://diaonline.supermercadosdia.com.ar/cepillo-colgate-max-white-2-ud-139282/p|01:24:52|2022-03-20
Pack Cepillo Dental Colgate Triple Acción Media 2 Ud.|57|174.15|COLGATE|https://diaonline.supermercadosdia.com.ar/pack-cepillo-dental-colgate-triple-accion-media-2-ud-139281/p|01:24:52|2022-03-20
Desodorante Antitranspirante Dove Men Extra fresh en Aerosol 150 Ml.|22|181.29|DOVE|https://diaonline.supermercadosdia.com.ar/desodorante-antitranspirante-dove-men-extra-fresh-en-aerosol-150-ml-121974/p|01:24:52|2022-03-20
Cepillo Dental Colgate Xtra Clean 2x1|1|126.00|COLGATE|https://diaonline.supermercadosdia.com.ar/cepillo-dental-colgate-xtra-clean-2x1-112447/p|01:24:52|2022-03-20
Crema Dental Odolito Frutilla 50 Gr.|19|42.61|ODOLITO|https://diaonline.supermercadosdia.com.ar/crema-dental-odolito-frutilla-50-gr-107514/p|01:24:52|2022-03-20
Shampoo Head & Shoulders 3en1 375 Ml.|9|578.00|H&S/HEAD&SHOULDER|https://diaonline.supermercadosdia.com.ar/shampoo-head---shoulders-3en1-375-ml-280036/p|01:24:52|2022-03-20
Shampoo Head & Shoulders Humectación 375 Ml.|15|578.00|H&S/HEAD&SHOULDER|https://diaonline.supermercadosdia.com.ar/shampoo-head---shoulders-humectacion-375-ml-280035/p|01:24:52|2022-03-20
Shampoo Head & Shoulders Manzana Fresh 375 Ml.|15|578.00|H&S/HEAD&SHOULDER|https://diaonline.supermercadosdia.com.ar/shampoo-head---shoulders-manzana-fresh-375-ml-279979/p|01:24:52|2022-03-20
Toallita Femenina Always Protección Dual Suave 8 Un.|51|215.00|ALWAYS|https://diaonline.supermercadosdia.com.ar/toallita-femenina-always-proteccion-dual-suave-8-un-278596/p|01:24:52|2022-03-20
Shampoo Head & Shoulders Protección Caída 375 Ml.|21|556.00|H&S/HEAD&SHOULDER|https://diaonline.supermercadosdia.com.ar/shampoo-head---shoulders-proteccion-caida-375-ml-277513/p|01:24:52|2022-03-20
Acondicionador Pantene Pro-V Miracles Hidratación 400 Ml.|11|418.00|PANTENE|https://diaonline.supermercadosdia.com.ar/acondicionador-pantene-pro-v-miracles-hidratacion-400-ml-276659/p|01:24:52|2022-03-20
Acondicionador Pantene Pro-V Miracles Hidratación 750 Ml.|9|740.00|PANTENE|https://diaonline.supermercadosdia.com.ar/acondicionador-pantene-pro-v-miracles-hidratacion-750-ml-276658/p|01:24:52|2022-03-20
Acondicionador Garnier Fructis Recarga Nutritiva Oil Repair 3 350 Ml.|17|418.00|FRUCTIS|https://diaonline.supermercadosdia.com.ar/acondicionador-garnier-fructis-recarga-nutritiva-oil-repair-3-350-ml-276569/p|01:24:52|2022-03-20
Shampoo Dove Regeneración Extrema 400 Ml.|20|627.40|DOVE|https://diaonline.supermercadosdia.com.ar/shampoo-dove-regeneracion-extrema-400-ml-275787/p|01:24:52|2022-03-20
Shampoo Dove Óleo Nutrición 400 Ml.|43|627.40|DOVE|https://diaonline.supermercadosdia.com.ar/shampoo-dove-oleo-nutricion-400-ml-275786/p|01:24:52|2022-03-20
Acondicionador Dove Óleo Nutrición 400 Ml.|30|627.40|DOVE|https://diaonline.supermercadosdia.com.ar/acondicionador-dove-oleo-nutricion-400-ml-275785/p|01:24:52|2022-03-20
Jabón de Tocador Plusbelle Nutrición Vita Glicerina 3 x 125 Gr.|25|159.25|PLUSBELLE|https://diaonline.supermercadosdia.com.ar/jabon-de-tocador-plusbelle-nutricion-vita-glicerina-3-x-125-gr-274702/p|01:24:52|2022-03-20
Jabón de Tocador Plusbelle Humectación 3 x 125 Gr.|24|159.25|PLUSBELLE|https://diaonline.supermercadosdia.com.ar/jabon-de-tocador-plusbelle-humectacion-3-x-125-gr-274701/p|01:24:52|2022-03-20
Shampoo Elvive Hidra Hialurónico 400 Ml.|12|440.25|ELVIVE|https://diaonline.supermercadosdia.com.ar/shampoo-elvive-hidra-hialuronico-400-ml-274522/p|01:24:52|2022-03-20
Desodorante Antitranspirante Rexona Mujer Nutritive en Aerosol 150 Ml.|11|194.60|REXONA|https://diaonline.supermercadosdia.com.ar/desodorante-antitranspirante-rexona-mujer-nutritive-en-aerosol-150-ml-274298/p|01:24:52|2022-03-20
Desodorante Antitranspirante Rexona Cotton Dry 150 Ml.|35|194.60|REXONA|https://diaonline.supermercadosdia.com.ar/desodorante-antitranspirante-rexona-cotton-dry-150-ml-274297/p|01:24:52|2022-03-20
Desodorante Antitranspirante Rexona Invisible en Aerosol 150 Ml.|18|194.60|REXONA|https://diaonline.supermercadosdia.com.ar/desodorante-antitranspirante-rexona-invisible-en-aerosol-150-ml-274296/p|01:24:52|2022-03-20
Desodorante Antitranspirante Rexona Mujer Antibacterial en Aerosol 150 Ml.|32|257.98|REXONA|https://diaonline.supermercadosdia.com.ar/desodorante-antitranspirante-rexona-mujer-antibacterial-en-aerosol-150-ml-274295/p|01:24:52|2022-03-20
Desodorante Antitranspirante Rexona Invisible Men 150 Ml.|37|214.20|REXONA|https://diaonline.supermercadosdia.com.ar/desodorante-antitranspirante-rexona-invisible-men-150-ml-274290/p|01:24:52|2022-03-20
Desodorante Antitranspirante Rexona Men Clinical 110 Ml.|8|237.30|REXONA|https://diaonline.supermercadosdia.com.ar/desodorante-antitranspirante-rexona-men-clinical-110-ml-274288/p|01:24:52|2022-03-20
Antitranspirante en aerosol Dove Go Fresh Pera y Aloe Vera 150 Ml.|39|240.00|DOVE|https://diaonline.supermercadosdia.com.ar/antitranspirante-en-aerosol-dove-go-fresh-pera-y-aloe-vera-150-ml-273389/p|01:24:52|2022-03-20
Antitranspirante en aerosol Dove Go Fresh Granada y Verbena 150 Ml.|26|224.00|DOVE|https://diaonline.supermercadosdia.com.ar/antitranspirante-en-aerosol-dove-go-fresh-granada-y-verbena-150-ml-273388/p|01:24:52|2022-03-20
Polvo Desodorante para Pies Bonté Everyday Pies Frescos y Secos 120 Gr.|9|159.00|BONTE|https://diaonline.supermercadosdia.com.ar/polvo-desodorante-para-pies-bonte-everyday-pies-frescos-y-secos-120-gr-273302/p|01:24:52|2022-03-20
Acondicionador Plusbelle Protección 1 Lt.|26|209.00|PLUSBELLE|https://diaonline.supermercadosdia.com.ar/acondicionador-plusbelle-proteccion-1-lt-273025/p|01:24:52|2022-03-20
Shampoo Plusbelle Protección 1 Lt.|33|209.00|PLUSBELLE|https://diaonline.supermercadosdia.com.ar/shampoo-plusbelle-proteccion-1-lt-273022/p|01:24:52|2022-03-20
Desodorante Antitranspirante Axe Apollo 152 Ml.|15|165.00|AXE|https://diaonline.supermercadosdia.com.ar/desodorante-antitranspirante-axe-apollo-152-ml-271881/p|01:24:52|2022-03-20
Desodorante AXE Musk Canela y Ambar 150 Ml.|12|165.00|AXE|https://diaonline.supermercadosdia.com.ar/desodorante-axe-musk-canela-y-ambar-150-ml-271874/p|01:24:52|2022-03-20
Agua Micelar Garnier 400 Ml.|5|744.80|GARNIER|https://diaonline.supermercadosdia.com.ar/agua-micelar-garnier-400-ml-271745/p|01:24:52|2022-03-20
Maquinita Bic Soleil 3 Láminas 2 Un.|58|282.00|BIC|https://diaonline.supermercadosdia.com.ar/maquinita-bic-soleil-3-laminas-2-un-271413/p|01:24:52|2022-03-20
CREMA DENTAL ANTICARIES CALCIO COLGATE 180GR|34|299.00|COLGATE|https://diaonline.supermercadosdia.com.ar/crema-dental-anticaries-calcio-colgate-180gr-271253/p|01:24:52|2022-03-20
Shampoo Tío Nacho Herbolaria Milenaria 200 Ml.|13|288.00|TIO NACHO|https://diaonline.supermercadosdia.com.ar/shampoo-tio-nacho-herbolaria-milenaria-200-ml-270314/p|01:24:52|2022-03-20
Desodorante para pies Rexona Efficient Original en Aerosol 153 Ml.|35|278.00|REXONA|https://diaonline.supermercadosdia.com.ar/desodorante-para-pies-rexona-efficient-original-en-aerosol-153-ml-269842/p|01:24:52|2022-03-20
Talco Efficient Rexona Original 200 Gr.|11|263.00|REXONA|https://diaonline.supermercadosdia.com.ar/talco-efficient-rexona-original-200-gr-269576/p|01:24:52|2022-03-20
Toallita Femenina Siempre Libre Especial Adapt Seca 16 Un.|40|278.31|SIEMPRE LIBRE|https://diaonline.supermercadosdia.com.ar/toallita-femenina-siempre-libre-especial-adapt-seca-16-un-268260/p|01:24:52|2022-03-20
Acondicionador Suave Brillo con Ceramidas 930 Ml.|13|170.01|SUAVE|https://diaonline.supermercadosdia.com.ar/acondicionador-suave-brillo-con-ceramidas-930-ml-268159/p|01:24:52|2022-03-20
Shampoo Suave Nutrición con Coco 930 Ml.|14|176.00|SUAVE|https://diaonline.supermercadosdia.com.ar/shampoo-suave-nutricion-con-coco-930-ml-268117/p|01:24:52|2022-03-20
Desodorante Antitranspirante en aerosol Dove Men Clinical Cuidado Total 110 Ml.|32|247.80|DOVE|https://diaonline.supermercadosdia.com.ar/desodorante-antitranspirante-en-aerosol-dove-men-clinical-cuidado-total-110-ml-267276/p|01:24:52|2022-03-20
Jabón Líquido Dove Antibacterial Cuida & Protege Refill 220 Ml.|5|154.05|DOVE|https://diaonline.supermercadosdia.com.ar/jabon-liquido-dove-antibacterial-cuida---protege-refill-220-ml-266923/p|01:24:52|2022-03-20
Crema Dental Sensodyne Limpieza Profunda 90 Gr.|45|414.00|SENSODYNE|https://diaonline.supermercadosdia.com.ar/crema-dental-sensodyne-limpieza-profunda-90-gr-265190/p|01:24:52|2022-03-20
Desodorante Antitranspirante Rexona MEN en Aerosol 110 Ml.|20|242.90|REXONA|https://diaonline.supermercadosdia.com.ar/desodorante-antitranspirante-rexona-men-en-aerosol-110-ml-263238/p|01:24:52|2022-03-20
Antitranspirante Dove Clinical en Aerosol 110 Ml.|33|247.80|DOVE|https://diaonline.supermercadosdia.com.ar/antitranspirante-dove-clinical-en-aerosol-110-ml-262601/p|01:24:52|2022-03-20
Crema Dental Colgate Total 12 Pro H 30 Gr.|24|115.90|COLGATE|https://diaonline.supermercadosdia.com.ar/crema-dental-colgate-total-12-pro-h-30-gr-255278/p|01:24:52|2022-03-20
Jabón de Tocador Bonté Antibacterial 90 Gr.|103|72.09|BONTE|https://diaonline.supermercadosdia.com.ar/jabon-de-tocador-bonte-antibacterial-90-gr-250821/p|01:24:52|2022-03-20
Jabón Protex Pro Hidrata 3 Ud.|69|185.41|PROTEX|https://diaonline.supermercadosdia.com.ar/jabon-protex-pro-hidrata-3-ud-242958/p|01:24:52|2022-03-20
Acondicionador Garnier Fructis Goodbye Daños 350 Ml.|16|357.00|FRUCTIS|https://diaonline.supermercadosdia.com.ar/acondicionador-garnier-fructis-goodbye-danos-350-ml-241316/p|01:24:52|2022-03-20
Shampoo Garnier Fructis Goodbye Daños 350 Ml.|14|357.00|FRUCTIS|https://diaonline.supermercadosdia.com.ar/shampoo-garnier-fructis-goodbye-danos-350-ml-241314/p|01:24:52|2022-03-20
Pasta Dental Oral-B 4En1 Con Flúor 70 Gr.|80|143.19|ORAL B|https://diaonline.supermercadosdia.com.ar/pasta-dental-oral-b-4en1-con-fluor-70-gr-239719/p|01:24:52|2022-03-20
Acondicionador Tresemme Liso Keratina 400 Ml.|6|354.00|TRESEMME|https://diaonline.supermercadosdia.com.ar/acondicionador-tresemme-liso-keratina-400-ml-239370/p|01:24:52|2022-03-20
Shampoo Tresemme Liso Keratina 400 Ml.|22|354.00|TRESEMME|https://diaonline.supermercadosdia.com.ar/shampoo-tresemme-liso-keratina-400-ml-239242/p|01:24:52|2022-03-20
Toallitas Desmaquillantes Bonté Pieles Sensibles 25 Ud.|28|189.00|BONTE|https://diaonline.supermercadosdia.com.ar/toallitas-desmaquillantes-bonte-pieles-sensibles-25-ud-235588/p|01:24:52|2022-03-20
Tampones Bonté Medio 20 Ud.|57|217.00|BONTE|https://diaonline.supermercadosdia.com.ar/tampones-bonte-medio-20-ud-229663/p|01:24:52|2022-03-20
Algodón Súper Bonté 70 Gr.|44|93.28|BONTE|https://diaonline.supermercadosdia.com.ar/algodon-super-bonte-70-gr-225209/p|01:24:52|2022-03-20
Jabón de Tocador Bonté Relax 125 Gr.|30|189.00|BONTE|https://diaonline.supermercadosdia.com.ar/jabon-de-tocador-bonte-relax-125-gr-215490/p|01:24:52|2022-03-20
Jabón Líquido Lux Rosas Francesas 220 Ml. Repuesto|13|173.00|LUX|https://diaonline.supermercadosdia.com.ar/jabon-liquido-lux-rosas-francesas-220-ml-repuesto-215144/p|01:24:52|2022-03-20
Crema Corporal St. Ives Avena y Karité 350 Ml.|12|305.00|ST IVES|https://diaonline.supermercadosdia.com.ar/crema-corporal-st-ives-avena-y-karite-350-ml-212279/p|01:24:52|2022-03-20
Shampoo Tresemme Regeneración Tresplex 400 Ml.|22|354.00|TRESEMME|https://diaonline.supermercadosdia.com.ar/shampoo-tresemme-regeneracion-tresplex-400-ml-185375/p|01:24:52|2022-03-20
Shampoo Tresemme Regeneración Tresplex 750 Ml.|18|623.00|TRESEMME|https://diaonline.supermercadosdia.com.ar/shampoo-tresemme-regeneracion-tresplex-750-ml-185373/p|01:24:52|2022-03-20
Protectores Femeninos Bonté Tanga 20 Ud.|31|79.00|BONTE|https://diaonline.supermercadosdia.com.ar/protectores-femeninos-bonte-tanga-20-ud-180156/p|01:24:52|2022-03-20
Hilo Dental Colgate Menta Fluor|75|285.00|COLGATE|https://diaonline.supermercadosdia.com.ar/hilo-dental-colgate-menta-fluor-180121/p|01:24:52|2022-03-20
Algodón Hidrofilo Super 140 Gr.|30|170.66|BONTE|https://diaonline.supermercadosdia.com.ar/algodon-hidrofilo-super-140-gr-179770/p|01:24:52|2022-03-20
Protectores Diarios Carefree 100 Ud.|50|826.26|CAREFREE|https://diaonline.supermercadosdia.com.ar/protectores-diarios-carefree-100-ud-179709/p|01:24:52|2022-03-20
Toallitas Femeninas Siempre Libre Ultrafina 8 Ud.|96|164.92|SIEMPRE LIBRE|https://diaonline.supermercadosdia.com.ar/toallitas-femeninas-siempre-libre-ultrafina-8-ud-179706/p|01:24:52|2022-03-20
Toallitas Femeninas Siempre Libre Plus con Alas 16 Ud.|52|345.51|SIEMPRE LIBRE|https://diaonline.supermercadosdia.com.ar/toallitas-femeninas-siempre-libre-plus-con-alas-16-ud-179703/p|01:24:52|2022-03-20
GEL PARA EL CABELLO  BONTE 350GR|20|189.00|BONTE|https://diaonline.supermercadosdia.com.ar/gel-para-el-cabello-bonte-350gr-179558/p|01:24:52|2022-03-20
Crema Dental Bonté Extra Protección 140 Gr.|40|138.60|BONTE|https://diaonline.supermercadosdia.com.ar/crema-dental-bonte-extra-proteccion-140-gr-177820/p|01:24:52|2022-03-20
Desodorante Antitranspirante Dove Men Care Invisible dry en Aerosol 150 Ml.|14|240.56|DOVE|https://diaonline.supermercadosdia.com.ar/desodorante-antitranspirante-dove-men-care-invisible-dry-en-aerosol-150-ml-175871/p|01:24:52|2022-03-20
Acondicionador Keraliso 230° Elvive 400 Ml.|21|351.00|ELVIVE|https://diaonline.supermercadosdia.com.ar/acondicionador-keraliso-230°-elvive-400-ml-168057/p|01:24:52|2022-03-20
