nombre|stock|precio|marca|link|hora|fecha
Fideos Knorr Tirabuzon 500 Gr.|69|114.00|KNORR|https://diaonline.supermercadosdia.com.ar/fideos-knorr-tirabuzon-500-gr-272894/p|01:24:34|2022-03-20
Conserva de Tomate Entero Pelado Noel 400 Gr.|188|77.59|NOEL|https://diaonline.supermercadosdia.com.ar/conserva-de-tomate-entero-pelado-noel-400-gr-271870/p|01:24:34|2022-03-20
Arroz Parboil Lucchetti 1 Kg.|22|137.95|LUCCHETTI|https://diaonline.supermercadosdia.com.ar/arroz-parboil-lucchetti-1-kg-270567/p|01:24:34|2022-03-20
Fideos Spaghetti Canale 500 Gr.|261|59.97|CANALE|https://diaonline.supermercadosdia.com.ar/fideos-spaghetti-canale-500-gr-261307/p|01:24:34|2022-03-20
Papas Fritas Tubo DIA Sabor Barbacoa 150 Gr.|244|219.00|DIA|https://diaonline.supermercadosdia.com.ar/papas-fritas-tubo-dia-sabor-barbacoa-150-gr-243251/p|01:24:34|2022-03-20
Choclo Cremoso Amarillo DIA 340 Gr.|65|69.00|DIA|https://diaonline.supermercadosdia.com.ar/choclo-cremoso-amarillo-dia-340-gr-231423/p|01:24:34|2022-03-20
Tomate Triturado DIA 950 Gr.|62|239.00|DIA|https://diaonline.supermercadosdia.com.ar/tomate-triturado-dia-950-gr-231224/p|01:24:34|2022-03-20
Lentejas Remojadas DIA 340 Gr.|104|86.00|DIA|https://diaonline.supermercadosdia.com.ar/lentejas-remojadas-dia-340-gr-228836/p|01:24:34|2022-03-20
Aceite de Girasol Alsamar 900 Ml.|1513|142.36|ALSAMAR|https://diaonline.supermercadosdia.com.ar/aceite-de-girasol-alsamar-900-ml-209397/p|01:24:34|2022-03-20
Pan Rallado Preferido mas fibra 500 Gr.|311|95.93|PREFERIDO|https://diaonline.supermercadosdia.com.ar/pan-rallado-preferido-mas-fibra-500-gr-173552/p|01:24:34|2022-03-20
Fideos al Huevo Caserito Don Vicente 500 Gr.|62|160.00|DON VICENTE|https://diaonline.supermercadosdia.com.ar/fideos-al-huevo-caserito-don-vicente-500-gr-167892/p|01:24:34|2022-03-20
Fideos al Huevo Tallarín Don Vicente 500 Gr.|63|160.00|DON VICENTE|https://diaonline.supermercadosdia.com.ar/fideos-al-huevo-tallarin-don-vicente-500-gr-166952/p|01:24:34|2022-03-20
Papas Fritas Tubo DIA Sabor Cheddar 150 Gr.|292|219.00|DIA|https://diaonline.supermercadosdia.com.ar/papas-fritas-tubo-dia-sabor-cheddar-150-gr-166507/p|01:24:34|2022-03-20
Papas Fritas Tubo Sabor Crema y Cebolla DIA 150 Gr.|17|219.00|DIA|https://diaonline.supermercadosdia.com.ar/papas-fritas-tubo-sabor-crema-y-cebolla-dia-150-gr-166506/p|01:24:34|2022-03-20
Harina para Pizza Pureza con Levadura 1 Kg.|3|158.99|PUREZA|https://diaonline.supermercadosdia.com.ar/harina-para-pizza-pureza-con-levadura-1-kg-164858/p|01:24:34|2022-03-20
Fideos Spaghetti Cuquets 500 Gr.|215|45.00|CUQUETS|https://diaonline.supermercadosdia.com.ar/fideos-spaghetti-cuquets-500-gr-120013/p|01:24:34|2022-03-20
Fideos Codito DIA 500 Gr.|136|63.96|DIA|https://diaonline.supermercadosdia.com.ar/fideos-codito-dia-500-gr-119304/p|01:24:34|2022-03-20
Tomate Perita Cubeteado DIA con Puré 400 Gr.|63|85.00|DIA|https://diaonline.supermercadosdia.com.ar/tomate-perita-cubeteado-dia-con-pure-400-gr-119003/p|01:24:34|2022-03-20
Champignones Enteros DIA 400 Gr.|47|195.00|DIA|https://diaonline.supermercadosdia.com.ar/champignones-enteros-dia-400-gr-114696/p|01:24:34|2022-03-20
Fideos Mostachol Lucchetti 500 Gr.|113|98.10|LUCCHETTI|https://diaonline.supermercadosdia.com.ar/fideos-mostachol-lucchetti-500-gr-99902/p|01:24:34|2022-03-20
Fideos Spaghetti Lucchetti 500 Gr.|56|81.00|LUCCHETTI|https://diaonline.supermercadosdia.com.ar/fideos-spaghetti-lucchetti-500-gr-71386/p|01:24:34|2022-03-20
Atún Desmenuzado al natural DIA 170 Gr.|4492|106.00|DIA|https://diaonline.supermercadosdia.com.ar/atun-desmenuzado-al-natural-dia-170-gr-59894/p|01:24:34|2022-03-20
Aceituna Verde DIA Descarozada doypack 140 Gr.|148|140.00|DIA|https://diaonline.supermercadosdia.com.ar/aceituna-verde-dia-descarozada-doypack-140-gr-55748/p|01:24:34|2022-03-20
Arroz Largo Fino 00000 DIA 1 Kg.|2040|101.39|DIA|https://diaonline.supermercadosdia.com.ar/arroz-largo-fino-00000-dia-1-kg-55745/p|01:24:34|2022-03-20
Sal Fina DIA 500 Gr.|40|51.00|DIA|https://diaonline.supermercadosdia.com.ar/sal-fina-dia-500-gr-55538/p|01:24:34|2022-03-20
Harina 0000 Caserita 1 Kg.|1152|109.00|CASERITA|https://diaonline.supermercadosdia.com.ar/harina-0000-caserita-1-kg-54870/p|01:24:34|2022-03-20
Harina 000 Caserita 1 Kg.|14|70.99|CASERITA|https://diaonline.supermercadosdia.com.ar/harina-000-caserita-1-kg-54869/p|01:24:34|2022-03-20
Caldo en Cubo Wilde de Verdura 12 Un.|210|69.79|WILDE|https://diaonline.supermercadosdia.com.ar/caldo-en-cubo-wilde-de-verdura-12-un-46835/p|01:24:34|2022-03-20
Fideos Spaghetti Matarazzo 500 Gr.|88|79.72|MATARAZZO|https://diaonline.supermercadosdia.com.ar/fideos-spaghetti-matarazzo-500-gr-38834/p|01:24:34|2022-03-20
Puré de Papas DIA 125 Gr.|59|79.00|DIA|https://diaonline.supermercadosdia.com.ar/pure-de-papas-dia-125-gr-32897/p|01:24:34|2022-03-20
Puré de Tomate Salsati 520 Gr.|2045|73.15|SALSATI|https://diaonline.supermercadosdia.com.ar/pure-de-tomate-salsati-520-gr-31444/p|01:24:34|2022-03-20
Vinagre de Alcohol Menoyo 1 L.|42|102.00|MENOYO|https://diaonline.supermercadosdia.com.ar/vinagre-de-alcohol-menoyo-1-l-27264/p|01:24:34|2022-03-20
Salsa de Tomate Filetto DIA Doypack 340 Gr.|131|65.00|DIA|https://diaonline.supermercadosdia.com.ar/salsa-de-tomate-filetto-dia-doypack-340-gr-25415/p|01:24:34|2022-03-20
Aceite de Girasol Cocinero 1,5 Lts.|6|245.93|COCINERO|https://diaonline.supermercadosdia.com.ar/aceite-de-girasol-cocinero-15-lts-25338/p|01:24:34|2022-03-20
Fideos Spaghetti DIA 500 Gr.|357|63.96|DIA|https://diaonline.supermercadosdia.com.ar/fideos-spaghetti-dia-500-gr-24650/p|01:24:34|2022-03-20
Fideos Guisero Tirabuzón DIA 500 Gr.|1275|63.96|DIA|https://diaonline.supermercadosdia.com.ar/fideos-guisero-tirabuzon-dia-500-gr-24649/p|01:24:34|2022-03-20
Fideos Guisero Mostachol DIA 500 Gr.|143|63.96|DIA|https://diaonline.supermercadosdia.com.ar/fideos-guisero-mostachol-dia-500-gr-24648/p|01:24:34|2022-03-20
Sal Gruesa Celusal 1 Kg.|38|108.00|CELUSAL|https://diaonline.supermercadosdia.com.ar/sal-gruesa-celusal-1-kg-15147/p|01:24:34|2022-03-20
Arroz Parboil Gallo Oro 1 Kg.|43|159.11|GALLO ORO|https://diaonline.supermercadosdia.com.ar/arroz-parboil-gallo-oro-1-kg-15005/p|01:24:34|2022-03-20
Caldo en cubos Knorr de Verduras 12 unidades|279|87.00|KNORR|https://diaonline.supermercadosdia.com.ar/caldo-en-cubos-knorr-de-verduras-12-unidades-15000/p|01:24:34|2022-03-20
Papas Fritas DIA 150 Gr.|50|187.00|DIA|https://diaonline.supermercadosdia.com.ar/papas-fritas-dia-150-gr-4766/p|01:24:34|2022-03-20
Harina de Trigo Morixe 0000 1 Kg.|45|81.10|MORIXE|https://diaonline.supermercadosdia.com.ar/harina-de-trigo-morixe-0000-1-kg-283564/p|01:24:34|2022-03-20
Provenzal Menoyo 23 Gr.|241|89.00|MENOYO|https://diaonline.supermercadosdia.com.ar/provenzal-menoyo-23-gr-280072/p|01:24:34|2022-03-20
Salsa Barbacoa Hellmann's doypack 500 Gr.|43|289.57|HELLMANNS|https://diaonline.supermercadosdia.com.ar/salsa-barbacoa-hellmann-s-doypack-500-gr-276292/p|01:24:34|2022-03-20
Aceite de Oliva Morixe Extra Virgen 500 Ml.|40|599.00|MORIXE|https://diaonline.supermercadosdia.com.ar/aceite-de-oliva-morixe-extra-virgen-500-ml-276046/p|01:24:34|2022-03-20
Mayonesa Menoyo Original Sin Tacc 500 Gr.|32|119.00|MENOYO|https://diaonline.supermercadosdia.com.ar/mayonesa-menoyo-original-sin-tacc-500-gr-274915/p|01:24:34|2022-03-20
Garbanzos La Campagnola 300 Gr.|52|108.42|LA CAMPAGNOLA|https://diaonline.supermercadosdia.com.ar/garbanzos-la-campagnola-300-gr-274874/p|01:24:34|2022-03-20
Arroz Molinos Ala Gran Selecto Parboil 1 Kg.|98|142.24|MOLINOS ALA|https://diaonline.supermercadosdia.com.ar/arroz-molinos-ala-gran-selecto-parboil-1-kg-274527/p|01:24:34|2022-03-20
Harina 000 Cañuelas Ultra Refinada 1 Kg.|964|70.99|CAÑUELAS|https://diaonline.supermercadosdia.com.ar/harina-000-canuelas-ultra-refinada-1-kg-273445/p|01:24:34|2022-03-20
Harina 0000 Pureza Ultra Refinada 1 Kg.|3|85.00|PUREZA|https://diaonline.supermercadosdia.com.ar/harina-0000-pureza-ultra-refinada-1-kg-273444/p|01:24:34|2022-03-20
Maní Pelado Pehuamar 110 Gr.|356|128.67|PEHUAMAR|https://diaonline.supermercadosdia.com.ar/mani-pelado-pehuamar-110-gr-273108/p|01:24:34|2022-03-20
Fideos Knorr Rigatti 500 Gr.|102|114.00|KNORR|https://diaonline.supermercadosdia.com.ar/fideos-knorr-rigatti-500-gr-272895/p|01:24:34|2022-03-20
Fideos Knorr Coditos 500 Gr.|88|114.00|KNORR|https://diaonline.supermercadosdia.com.ar/fideos-knorr-coditos-500-gr-272893/p|01:24:34|2022-03-20
Fideos Knorr Spaghetti 500 Gr.|87|114.00|KNORR|https://diaonline.supermercadosdia.com.ar/fideos-knorr-spaghetti-500-gr-272892/p|01:24:34|2022-03-20
Fideos Knorr Tallarines 500 Gr.|116|114.00|KNORR|https://diaonline.supermercadosdia.com.ar/fideos-knorr-tallarines-500-gr-272891/p|01:24:34|2022-03-20
Arroz Integral Molinos Ala 500 Gr.|94|79.49|MOLINOS ALA|https://diaonline.supermercadosdia.com.ar/arroz-integral-molinos-ala-500-gr-269706/p|01:24:34|2022-03-20
Pan Rallado Pureza Integral 350 Gr.|104|99.00|PUREZA|https://diaonline.supermercadosdia.com.ar/pan-rallado-pureza-integral-350-gr-269646/p|01:24:34|2022-03-20
Polvo para Hornear La Parmesana 50 Gr.|285|64.00|LA PARMESANA|https://diaonline.supermercadosdia.com.ar/polvo-para-hornear-la-parmesana-50-gr-268137/p|01:24:34|2022-03-20
Bicarbonato de Sodio La Parmesana 50 Gr.|32|45.00|LA PARMESANA|https://diaonline.supermercadosdia.com.ar/bicarbonato-de-sodio-la-parmesana-50-gr-268136/p|01:24:34|2022-03-20
Arroz Cormillot Molinos Ala Integral 1 Kg.|94|158.00|MOLINOS ALA|https://diaonline.supermercadosdia.com.ar/arroz-cormillot-molinos-ala-integral-1-kg-267142/p|01:24:34|2022-03-20
Aceite de Girasol Pureza 1,5 Lts.|67|507.39|PUREZA|https://diaonline.supermercadosdia.com.ar/aceite-de-girasol-pureza-15-lts-265505/p|01:24:34|2022-03-20
Chips Crocantes Gallo Snacks Queso 100 Gr.|101|119.00|GALLO|https://diaonline.supermercadosdia.com.ar/chips-crocantes-gallo-snacks-queso-100-gr-265317/p|01:24:34|2022-03-20
Nachos DIA Tradicionales 100 Gr.|14|135.20|DIA|https://diaonline.supermercadosdia.com.ar/nachos-dia-tradicionales-100-gr-264674/p|01:24:34|2022-03-20
Pan de Molde La Perla Blanco 540 Gr.|57|200.00|LA PERLA|https://diaonline.supermercadosdia.com.ar/pan-de-molde-la-perla-blanco-540-gr-264479/p|01:24:34|2022-03-20
Puré de Tomate Alco 520 Gr.|639|65.00|ALCO|https://diaonline.supermercadosdia.com.ar/pure-de-tomate-alco-520-gr-263653/p|01:24:34|2022-03-20
Fideos Tirabuzón Canale 500 Gr.|83|59.97|CANALE|https://diaonline.supermercadosdia.com.ar/fideos-tirabuzon-canale-500-gr-261289/p|01:24:34|2022-03-20
Puré de Tomate Vigente 520 Gr.|33|51.42|VIGENTE|https://diaonline.supermercadosdia.com.ar/pure-de-tomate-vigente-520-gr-259279/p|01:24:34|2022-03-20
Pan Rallado Morixe 1 Kg.|20|175.93|MORIXE|https://diaonline.supermercadosdia.com.ar/pan-rallado-morixe-1-kg-258539/p|01:24:34|2022-03-20
Arroz Largo Fino Primor 1 Kg.|1149|86.40|PRIMOR|https://diaonline.supermercadosdia.com.ar/arroz-largo-fino-primor-1-kg-258534/p|01:24:34|2022-03-20
Porotos Secos Remojados DIA 340 Gr.|56|75.00|DIA|https://diaonline.supermercadosdia.com.ar/porotos-secos-remojados-dia-340-gr-248161/p|01:24:34|2022-03-20
Salsa de Soja DIA 280 Gr.|59|135.00|DIA|https://diaonline.supermercadosdia.com.ar/salsa-de-soja-dia-280-gr-247507/p|01:24:34|2022-03-20
Papas Fritas Tubo DIA con Pimentón 150 Gr.|245|219.00|DIA|https://diaonline.supermercadosdia.com.ar/papas-fritas-tubo-dia-con-pimenton-150-gr-243249/p|01:24:34|2022-03-20
Fideos Tirabuzón 3 Vegetales Lucchetti 500 Gr.|76|118.75|LUCCHETTI|https://diaonline.supermercadosdia.com.ar/fideos-tirabuzon-3-vegetales-lucchetti-500-gr-236480/p|01:24:34|2022-03-20
Pan de Hamburguesa Artesanal Bimbo 240 Gr.|195|219.00|BIMBO|https://diaonline.supermercadosdia.com.ar/pan-de-hamburguesa-artesanal-bimbo-240-gr-229492/p|01:24:34|2022-03-20
Tostadas de mesa DIA 200 Gr.|110|138.00|DIA|https://diaonline.supermercadosdia.com.ar/tostadas-de-mesa-dia-200-gr-224556/p|01:24:34|2022-03-20
Tostadas Light DIA Gruesas 200 Gr.|152|138.00|DIA|https://diaonline.supermercadosdia.com.ar/tostadas-light-dia-gruesas-200-gr-224555/p|01:24:34|2022-03-20
Aceite Clovelly Mezcla 900 Ml.|886|123.06|CLOVELLY|https://diaonline.supermercadosdia.com.ar/aceite-clovelly-mezcla-900-ml-209400/p|01:24:34|2022-03-20
Fideos Mostachol Trisabor DIA 500 Gr.|84|75.00|DIA|https://diaonline.supermercadosdia.com.ar/fideos-mostachol-trisabor-dia-500-gr-207989/p|01:24:34|2022-03-20
Tostadas de Arroz Tia Maruca 120 Gr.|35|74.30|TIA MARUCA|https://diaonline.supermercadosdia.com.ar/tostadas-de-arroz-tia-maruca-120-gr-185926/p|01:24:34|2022-03-20
Harina para Pizza y Panes DIA 1 Kg.|29|119.00|DIA|https://diaonline.supermercadosdia.com.ar/harina-para-pizza-y-panes-dia-1-kg-179274/p|01:24:34|2022-03-20
Vinagre de Alcohol Menoyo 500 Ml.|55|64.00|MENOYO|https://diaonline.supermercadosdia.com.ar/vinagre-de-alcohol-menoyo-500-ml-178256/p|01:24:34|2022-03-20
Harina Leudante Blancaflor 1 Kg.|52|125.76|BLANCAFLOR|https://diaonline.supermercadosdia.com.ar/harina-leudante-blancaflor-1-kg-171986/p|01:24:34|2022-03-20
Premezcla para Chipá DIA 250 Gr.|44|139.00|DIA|https://diaonline.supermercadosdia.com.ar/premezcla-para-chipa-dia-250-gr-169258/p|01:24:34|2022-03-20
Ketchup DIA 400 Gr.|13|199.00|DIA|https://diaonline.supermercadosdia.com.ar/ketchup-dia-400-gr-168710/p|01:24:34|2022-03-20
Mayonesa Hellmann's Light Doypack 475 Gr.|797|140.00|HELLMANNS|https://diaonline.supermercadosdia.com.ar/mayonesa-hellmann-s-light-doypack-475-gr-166956/p|01:24:34|2022-03-20
Harina de Trigo Blancaflor 000 1 Kg.|402|74.22|BLANCAFLOR|https://diaonline.supermercadosdia.com.ar/harina-de-trigo-blancaflor-000-1-kg-165742/p|01:24:34|2022-03-20
Puré de Papas Maggi Textura mas Cremosa 125 Gr.|19|160.00|MAGGI|https://diaonline.supermercadosdia.com.ar/pure-de-papas-maggi-textura-mas-cremosa-125-gr-165467/p|01:24:34|2022-03-20
Polvo Flan Vainilla Royal 60 Gr.|40|37.26|ROYAL|https://diaonline.supermercadosdia.com.ar/polvo-flan-vainilla-royal-60-gr-146743/p|01:24:34|2022-03-20
Puré de Papas DIA 200 Gr.|30|152.00|DIA|https://diaonline.supermercadosdia.com.ar/pure-de-papas-dia-200-gr-142267/p|01:24:34|2022-03-20
Puré de Tomate DIA Sabor Ajo Y Cebolla 520 Gr.|220|80.00|DIA|https://diaonline.supermercadosdia.com.ar/pure-de-tomate-dia-sabor-ajo-y-cebolla-520-gr-138940/p|01:24:34|2022-03-20
Aceite de Oliva Extra Virgen Cañuelas 500 Ml.|2|465.55|CAÑUELAS|https://diaonline.supermercadosdia.com.ar/aceite-de-oliva-extra-virgen-canuelas-500-ml-137137/p|01:24:34|2022-03-20
Arroz Ala Doble Carolina 1 Kg.|1383|242.99|ALA|https://diaonline.supermercadosdia.com.ar/arroz-ala-doble-carolina-1-kg-131061/p|01:24:34|2022-03-20
Aceite de Olivda Cocinero Extra Virgen 500 Ml.|13|459.07|COCINERO|https://diaonline.supermercadosdia.com.ar/aceite-de-olivda-cocinero-extra-virgen-500-ml-123272/p|01:24:34|2022-03-20
Palmitos en Trozos DIA 400 Gr.|32|169.00|DIA|https://diaonline.supermercadosdia.com.ar/palmitos-en-trozos-dia-400-gr-119000/p|01:24:34|2022-03-20
Puré de Tomate DIA sabor Albahaca y Ajo 520 Gr.|208|80.00|DIA|https://diaonline.supermercadosdia.com.ar/pure-de-tomate-dia-sabor-albahaca-y-ajo-520-gr-115844/p|01:24:34|2022-03-20
Fideos Don Vicente Fetuccine 500 Gr.|48|195.15|DON VICENTE|https://diaonline.supermercadosdia.com.ar/fideos-don-vicente-fetuccine-500-gr-99899/p|01:24:34|2022-03-20
Arroz Apóstoles Largo Fino 00000 1 Kg.|396|85.60|APOSTOLES|https://diaonline.supermercadosdia.com.ar/arroz-apostoles-largo-fino-00000-1-kg-84990/p|01:24:34|2022-03-20
Pan de molde Blanco DIA 640 Gr.|158|225.00|DIA|https://diaonline.supermercadosdia.com.ar/pan-de-molde-blanco-dia-640-gr-83491/p|01:24:34|2022-03-20
Pan de Hamburguesa DIA 4 Un. 210 Gr.|37|90.00|DIA|https://diaonline.supermercadosdia.com.ar/pan-de-hamburguesa-dia-4-un-210-gr-83488/p|01:24:34|2022-03-20
Harina Leudante Caserita 1 Kg.|14|119.00|CASERITA|https://diaonline.supermercadosdia.com.ar/harina-leudante-caserita-1-kg-74146/p|01:24:34|2022-03-20
Aromatizante Artificial a Vainilla DIA 110 Ml.|48|70.00|DIA|https://diaonline.supermercadosdia.com.ar/aromatizante-artificial-a-vainilla-dia-110-ml-60283/p|01:24:34|2022-03-20
Tomate Pelado Perita La Campagnola 400 Gr.|36|86.00|CAMPAGNOLA|https://diaonline.supermercadosdia.com.ar/tomate-pelado-perita-la-campagnola-400-gr-59422/p|01:24:34|2022-03-20
Mayonesa Hellmann's Light Doypack 237 Gr.|162|104.34|HELLMANNS|https://diaonline.supermercadosdia.com.ar/mayonesa-hellmann-s-light-doypack-237-gr-58439/p|01:24:34|2022-03-20
Aceituna Verde Castell Descarozada doypack 140 Gr.|32|180.00|CASTELL|https://diaonline.supermercadosdia.com.ar/aceituna-verde-castell-descarozada-doypack-140-gr-56150/p|01:24:34|2022-03-20
Puré de Tomate Arcor 520 Gr.|160|63.00|ARCOR|https://diaonline.supermercadosdia.com.ar/pure-de-tomate-arcor-520-gr-56121/p|01:24:34|2022-03-20
Tomate Triturado DIA 950 Gr.|37|270.00|DIA|https://diaonline.supermercadosdia.com.ar/tomate-triturado-dia-950-gr-55808/p|01:24:34|2022-03-20
Sal Gruesa DIA 1 Kg.|24|75.00|DIA|https://diaonline.supermercadosdia.com.ar/sal-gruesa-dia-1-kg-55539/p|01:24:34|2022-03-20
Ketchup Clásico Hellmann's Doypack 250 Gr.|30|119.45|HELLMANNS|https://diaonline.supermercadosdia.com.ar/ketchup-clasico-hellmann-s-doypack-250-gr-54176/p|01:24:34|2022-03-20
Lomitos de Atún en Aceite DIA 240 Gr.|110|320.00|DIA|https://diaonline.supermercadosdia.com.ar/lomitos-de-atun-en-aceite-dia-240-gr-47943/p|01:24:34|2022-03-20
Lomitos de Atún Aceite DIA 354 Gr.|74|374.00|DIA|https://diaonline.supermercadosdia.com.ar/lomitos-de-atun-aceite-dia-354-gr-45127/p|01:24:34|2022-03-20
Salsa Lista Knorr Filetto 340 Gr.|52|77.35|KNORR|https://diaonline.supermercadosdia.com.ar/salsa-lista-knorr-filetto-340-gr-42235/p|01:24:34|2022-03-20
Fideos Tirabuzon Matarazzo 500 Gr.|10|95.00|MATARAZZO|https://diaonline.supermercadosdia.com.ar/fideos-tirabuzon-matarazzo-500-gr-42039/p|01:24:34|2022-03-20
Fideos Tallarin Matarazzo 500 Gr.|157|120.99|MATARAZZO|https://diaonline.supermercadosdia.com.ar/fideos-tallarin-matarazzo-500-gr-41837/p|01:24:34|2022-03-20
Orégano DIA 25 Gr.|205|56.00|DIA|https://diaonline.supermercadosdia.com.ar/oregano-dia-25-gr-39764/p|01:24:34|2022-03-20
Condimento Para Pizza DIA 25 Gr.|239|59.00|DIA|https://diaonline.supermercadosdia.com.ar/condimento-para-pizza-dia-25-gr-39763/p|01:24:34|2022-03-20
Fideos Mostachol Matarazzo 500 Gr.|7|95.00|MATARAZZO|https://diaonline.supermercadosdia.com.ar/fideos-mostachol-matarazzo-500-gr-38833/p|01:24:34|2022-03-20
Pan de molde Salvado DIA 600 Gr.|170|299.00|DIA|https://diaonline.supermercadosdia.com.ar/pan-de-molde-salvado-dia-600-gr-38373/p|01:24:34|2022-03-20
Arvejas Secas Remojadas DIA 350 Gr.|61|52.00|DIA|https://diaonline.supermercadosdia.com.ar/arvejas-secas-remojadas-dia-350-gr-34586/p|01:24:34|2022-03-20
Fideos Cabello de Angel DIA 500 Gr.|11|65.00|DIA|https://diaonline.supermercadosdia.com.ar/fideos-cabello-de-angel-dia-500-gr-24647/p|01:24:34|2022-03-20
Arroz Parbolizado DIA 1 Kg.|324|124.49|DIA|https://diaonline.supermercadosdia.com.ar/arroz-parbolizado-dia-1-kg-24234/p|01:24:34|2022-03-20
Fideos Tirabuzón DIA Trisabor 500 Gr.|46|75.00|DIA|https://diaonline.supermercadosdia.com.ar/fideos-tirabuzon-dia-trisabor-500-gr-21670/p|01:24:34|2022-03-20
