nombre|stock|precio|marca|link|hora|fecha
Pack Pilas Bixler AA 10 Un.|74|574.99|BIXLER|https://diaonline.supermercadosdia.com.ar/pack-pilas-bixler-aa-10-un-273419/p|01:25:14|2022-03-20
Pack Pilas Bixler AAA 10 Un.|88|574.99|BIXLER|https://diaonline.supermercadosdia.com.ar/pack-pilas-bixler-aaa-10-un-273418/p|01:25:14|2022-03-20
Globos Perlados Tuky Multicolor 9" 25 Un.|60|199.99|TUKY|https://diaonline.supermercadosdia.com.ar/globos-perlados-tuky-multicolor-9--25-un-272287/p|01:25:14|2022-03-20
Pico Servidor de Aluminio|698|14.00|VIHA|https://diaonline.supermercadosdia.com.ar/pico-servidor-de-aluminio-270493/p|01:25:14|2022-03-20
Lámpara Led Bixler Cálida 7w 1 Un.|20|189.99|BIXLER|https://diaonline.supermercadosdia.com.ar/lampara-led-bixler-calida-7w-1-un-231920/p|01:25:14|2022-03-20
Cucharon para Pasta 1 Un.|24|218.99|FARY HOME|https://diaonline.supermercadosdia.com.ar/cucharon-para-pasta-1-un-220014/p|01:25:14|2022-03-20
ESPATULA DE NYLON FARY HOME 1UD|27|218.99|FARY HOME|https://diaonline.supermercadosdia.com.ar/espatula-de-nylon-fary-home-1ud-205382/p|01:25:14|2022-03-20
Pegamento Poxiran sin toluento 1 Un.|94|328.99|SIN MARCA|https://diaonline.supermercadosdia.com.ar/pegamento-poxiran-sin-toluento-1-un-115035/p|01:25:14|2022-03-20
Bolígrafo Cristal BIC Dura+ Surtido 4 Un.|32|299.99|BIC|https://diaonline.supermercadosdia.com.ar/boligrafo-cristal-bic-dura-surtido-4-un-271608/p|01:25:14|2022-03-20
Blister Pilas AA Bixler 4 Un.|8|264.99|BIXLER|https://diaonline.supermercadosdia.com.ar/blister-pilas-aa-bixler-4-un-237659/p|01:25:14|2022-03-20
CUCHARON DE NYLON FARY HOME 1UD|31|218.99|FARY HOME|https://diaonline.supermercadosdia.com.ar/cucharon-de-nylon-fary-home-1ud-205380/p|01:25:14|2022-03-20
Pilas Alcalinas Duracell AA 2 Un.|32|314.99|DURACELL|https://diaonline.supermercadosdia.com.ar/pilas-alcalinas-duracell-aa-2-un-103803/p|01:25:14|2022-03-20
Lámpara Led Rayovac Fría 12 W. 1 Un.|9|349.99|RAYOVAC|https://diaonline.supermercadosdia.com.ar/lampara-led-rayovac-fria-12-w-1-un-277844/p|01:25:14|2022-03-20
Lámpara Led Rayovac Cálida 8 W. 1 Un.|65|239.99|RAYOVAC|https://diaonline.supermercadosdia.com.ar/lampara-led-rayovac-calida-8-w-1-un-277839/p|01:25:14|2022-03-20
Lámpara Led Candela 12w Fría 1 Un.|102|219.99|CANDELA|https://diaonline.supermercadosdia.com.ar/lampara-led-candela-12w-fria-1-un-273945/p|01:25:14|2022-03-20
Vasos Tuky Rosa 10 Un.|47|139.99|TUKY|https://diaonline.supermercadosdia.com.ar/vasos-tuky-rosa-10-un-272292/p|01:25:14|2022-03-20
MARCADOR PERMANENTE MARKING PM BIC 1UD|59|199.99|BIC|https://diaonline.supermercadosdia.com.ar/marcador-permanente-marking-pm-bic-1ud-271607/p|01:25:14|2022-03-20
Termo Atom Legend con vidrio reforzado Negro 1 Lt. 1 Un.|1|2.399.99|ATOM|https://diaonline.supermercadosdia.com.ar/termo-atom-legend-con-vidrio-reforzado-negro-1-lt-1-un-258594/p|01:25:14|2022-03-20
Borratintas Student Escribe y Borra 1 Un.|8|86.69|STUDENT|https://diaonline.supermercadosdia.com.ar/borratintas-student-escribe-y-borra-1-un-242359/p|01:25:14|2022-03-20
Lapicera Pluma con dos Cartuchos de REGALO!|18|111.39|STUDENT|https://diaonline.supermercadosdia.com.ar/lapicera-pluma-con-dos-cartuchos-de-regalo--230771/p|01:25:14|2022-03-20
Lámpara Led Rayovac Fría 8 W. 1 Un.|16|239.99|RAYOVAC|https://diaonline.supermercadosdia.com.ar/lampara-led-rayovac-fria-8-w-1-un-277840/p|01:25:14|2022-03-20
Lámpara LED 1.4W Bivolt Para Heladeras Electrolux|6|1.399.00|ELECTROLUX       | VENDIDO POR: Electrolux|https://diaonline.supermercadosdia.com.ar/lampara-led-1-4w-bivolt-para-heladeras-electrolux-719660/p|01:25:14|2022-03-20
Lámpara Led Rayovac Cálida 12 W. 1 Un.|2|349.99|RAYOVAC|https://diaonline.supermercadosdia.com.ar/lampara-led-rayovac-calida-12-w-1-un-277843/p|01:25:14|2022-03-20
Lámpara Led Rayovac Fría 10 W. 1 Un.|59|314.99|RAYOVAC|https://diaonline.supermercadosdia.com.ar/lampara-led-rayovac-fria-10-w-1-un-277842/p|01:25:14|2022-03-20
Lámpara Led Rayovac Cálida 10 W. 1 Un.|17|314.99|RAYOVAC|https://diaonline.supermercadosdia.com.ar/lampara-led-rayovac-calida-10-w-1-un-277841/p|01:25:14|2022-03-20
Lámpara Led Candela Fría 12w 1 Un.|42|269.99|CANDELA|https://diaonline.supermercadosdia.com.ar/lampara-led-candela-fria-12w-1-un-273944/p|01:25:14|2022-03-20
Lámpara Led Candela 7w Fría 1 Un.|48|219.99|CANDELA|https://diaonline.supermercadosdia.com.ar/lampara-led-candela-7w-fria-1-un-273943/p|01:25:14|2022-03-20
Lámpara Led Candela 9w Fría 1 Un.|44|239.99|CANDELA|https://diaonline.supermercadosdia.com.ar/lampara-led-candela-9w-fria-1-un-269986/p|01:25:14|2022-03-20
LED VALUE CLASSIC A90 12W/CALIDA 220V E27 G2|9|184.99|OSRAM|https://diaonline.supermercadosdia.com.ar/led-value-classic-a90-12wcalida-220v-e27-g2-246984/p|01:25:14|2022-03-20
Mate forrado de Alumino 1 Un.|6|164.99|SIN MARCA|https://diaonline.supermercadosdia.com.ar/mate-forrado-de-alumino-1-un-108314/p|01:25:14|2022-03-20
