nombre|stock|precio|marca|link|hora|fecha
Oblea DIA Frutilla 100 Gr.|218|39.00|DIA|https://diaonline.supermercadosdia.com.ar/oblea-dia-frutilla-100-gr-55566/p|01:25:07|2022-03-20
Obleas DIA Vainilla 100 Gr.|244|39.00|DIA|https://diaonline.supermercadosdia.com.ar/obleas-dia-vainilla-100-gr-55567/p|01:25:07|2022-03-20
Galletitas Pepitos 119 Gr.|319|99.00|PEPITOS|https://diaonline.supermercadosdia.com.ar/galletitas-pepitos-119-gr-271628/p|01:25:07|2022-03-20
Galletitas DIA Pepas de Membrillo 800 Gr.|893|155.00|DIA|https://diaonline.supermercadosdia.com.ar/galletitas-dia-pepas-de-membrillo-800-gr-269148/p|01:25:07|2022-03-20
Galletitas Oreo 118 Gr.|189|109.00|OREO|https://diaonline.supermercadosdia.com.ar/galletitas-oreo-118-gr-271629/p|01:25:07|2022-03-20
Galletitas Bauducco Chocolate 40 Gr.|19|39.00|BAUDUCCO|https://diaonline.supermercadosdia.com.ar/galletitas-bauducco-chocolate-40-gr-236361/p|01:25:07|2022-03-20
Donuts Bonafide Chocolate Blanco 78 Gr.|72|125.00|DONUTS|https://diaonline.supermercadosdia.com.ar/donuts-bonafide-chocolate-blanco-78-gr-24917/p|01:25:07|2022-03-20
Galletitas DIA Avena y Chips de Chocolate 200 Gr.|244|79.00|DIA|https://diaonline.supermercadosdia.com.ar/galletitas-dia-avena-y-chips-de-chocolate-200-gr-197537/p|01:25:07|2022-03-20
Galletitas Pepitos Tripack 357 Gr.|74|300.00|PEPITOS|https://diaonline.supermercadosdia.com.ar/galletitas-pepitos-tripack-357-gr-271632/p|01:25:07|2022-03-20
Galletitas Oreo 354 Gr.|60|316.16|OREO|https://diaonline.supermercadosdia.com.ar/galletitas-oreo-354-gr-271630/p|01:25:07|2022-03-20
Galltetitas Terrabusi Variedad 410 Gr.|587|211.47|TERRABUSI|https://diaonline.supermercadosdia.com.ar/galltetitas-terrabusi-variedad-410-gr-273288/p|01:25:07|2022-03-20
Turrón Arcor con Maní 25 Gr.|17529|35.00|ARCOR|https://diaonline.supermercadosdia.com.ar/turron-arcor-con-mani-25-gr-17929/p|01:25:07|2022-03-20
Galletita Terrabusi con Chips 144 Gr.|505|110.85|TERRABUSI|https://diaonline.supermercadosdia.com.ar/galletita-terrabusi-con-chips-144-gr-276517/p|01:25:07|2022-03-20
Galletita Chocodias de Chocolate 230 Gr.|595|104.00|DIA|https://diaonline.supermercadosdia.com.ar/galletita-chocodias-de-chocolate-230-gr-240133/p|01:25:07|2022-03-20
Bizcocho Don Satur Dulce 200 Gr.|77|64.00|DON SATUR|https://diaonline.supermercadosdia.com.ar/bizcocho-don-satur-dulce-200-gr-216576/p|01:25:07|2022-03-20
Alfajor Triple Shot Chocolate 60 Gr.|229|92.00|SHOT|https://diaonline.supermercadosdia.com.ar/alfajor-triple-shot-chocolate-60-gr-23431/p|01:25:07|2022-03-20
Galletita Terrabusi Scons 160 Gr.|1284|110.85|TERRABUSI|https://diaonline.supermercadosdia.com.ar/galletita-terrabusi-scons-160-gr-276518/p|01:25:07|2022-03-20
Alfajor Tita 19 Gr.|618|55.00|TITA|https://diaonline.supermercadosdia.com.ar/alfajor-tita-19-gr-274902/p|01:25:07|2022-03-20
Alfajor Triple Oreo 56 Gr.|33|102.00|OREO|https://diaonline.supermercadosdia.com.ar/alfajor-triple-oreo-56-gr-274632/p|01:25:07|2022-03-20
Galletitas Bagley Surtidas 390 Gr.|37|220.96|BAGLEY|https://diaonline.supermercadosdia.com.ar/galletitas-bagley-surtidas-390-gr-271962/p|01:25:07|2022-03-20
Chicles Beldent Menta 10 Gr.|98|60.00|BELDENT|https://diaonline.supermercadosdia.com.ar/chicles-beldent-menta-10-gr-269580/p|01:25:07|2022-03-20
Pastillas de colores La Yapa 17 Gr.|161|25.08|LA YAPA|https://diaonline.supermercadosdia.com.ar/pastillas-de-colores-la-yapa-17-gr-258016/p|01:25:07|2022-03-20
Galletitas DIA con Chips de Chocolate 90 Gr.|364|63.00|DIA|https://diaonline.supermercadosdia.com.ar/galletitas-dia-con-chips-de-chocolate-90-gr-222398/p|01:25:07|2022-03-20
Chocolate Shot con Leche y Maní 35 Gr.|211|92.00|SHOT|https://diaonline.supermercadosdia.com.ar/chocolate-shot-con-leche-y-mani-35-gr-110388/p|01:25:07|2022-03-20
Galletitas Pepas DIA 500 Gr.|1268|156.00|DIA|https://diaonline.supermercadosdia.com.ar/galletitas-pepas-dia-500-gr-99483/p|01:25:07|2022-03-20
Galletitas Azucaradas DIA 250 Gr.|535|64.50|DIA|https://diaonline.supermercadosdia.com.ar/galletitas-azucaradas-dia-250-gr-55536/p|01:25:07|2022-03-20
Galletitas Pepas DIA 250 Gr.|1001|82.00|DIA|https://diaonline.supermercadosdia.com.ar/galletitas-pepas-dia-250-gr-55534/p|01:25:07|2022-03-20
Galletitas Rumba Original 112 Gr.|131|56.02|RUMBA|https://diaonline.supermercadosdia.com.ar/galletitas-rumba-original-112-gr-55062/p|01:25:07|2022-03-20
Galletitas Chocolinas Chocolate 250 Gr.|59|118.87|CHOCOLINAS|https://diaonline.supermercadosdia.com.ar/galletitas-chocolinas-chocolate-250-gr-47932/p|01:25:07|2022-03-20
Pastillas de Goma Mogul Rollo 35 Gr.|222|45.00|MOGUL|https://diaonline.supermercadosdia.com.ar/pastillas-de-goma-mogul-rollo-35-gr-25058/p|01:25:07|2022-03-20
Alfajor Pepitos 57 Gr.|84|99.00|PEPITOS|https://diaonline.supermercadosdia.com.ar/alfajor-pepitos-57-gr-23430/p|01:25:07|2022-03-20
Alfajor Triple Terrabusi Torta de Chocolate 70 Gr.|70|60.15|TERRABUSI|https://diaonline.supermercadosdia.com.ar/alfajor-triple-terrabusi-torta-de-chocolate-70-gr-23426/p|01:25:07|2022-03-20
Alfajor Milka Triple Mousse 150 Gr.|146|99.00|MILKA|https://diaonline.supermercadosdia.com.ar/alfajor-milka-triple-mousse-150-gr-21721/p|01:25:07|2022-03-20
Obleas Opera Original 220 Gr.|82|124.41|OPERA|https://diaonline.supermercadosdia.com.ar/obleas-opera-original-220-gr-14927/p|01:25:07|2022-03-20
Barra de Cereal Flow Manzana 21 Gr.|35|59.99|FLOW CEREAL|https://diaonline.supermercadosdia.com.ar/barra-de-cereal-flow-manzana-21-gr-278527/p|01:25:07|2022-03-20
Barra de Cereal Flow Yoghurt 27 Gr.|33|59.99|FLOW CEREAL|https://diaonline.supermercadosdia.com.ar/barra-de-cereal-flow-yoghurt-27-gr-278526/p|01:25:07|2022-03-20
Tostaditas de Arroz Molinos Ala Integral 150 Gr.|47|158.20|MOLINOS ALA|https://diaonline.supermercadosdia.com.ar/tostaditas-de-arroz-molinos-ala-integral-150-gr-278525/p|01:25:07|2022-03-20
Galletitas 9 de Oro con Chips de Chocolate Blanco 120 Gr.|127|87.49|9 DE ORO|https://diaonline.supermercadosdia.com.ar/galletitas-9-de-oro-con-chips-de-chocolate-blanco-120-gr-273706/p|01:25:07|2022-03-20
Galletitas Porteñitas 139 Gr.|35|92.88|PORTEÑITAS|https://diaonline.supermercadosdia.com.ar/galletitas-portenitas-139-gr-272286/p|01:25:07|2022-03-20
Galletitas Maná rellenas con Limón 152 Gr.|97|106.21|MANA|https://diaonline.supermercadosdia.com.ar/galletitas-mana-rellenas-con-limon-152-gr-272214/p|01:25:07|2022-03-20
Galletitas Sonrisas Frambuesa 3 Un. 324 Gr.|18|240.50|SONRISAS|https://diaonline.supermercadosdia.com.ar/galletitas-sonrisas-frambuesa-3-un-324-gr-272210/p|01:25:07|2022-03-20
Galletitas Surtidas Arcor Diversión 390 Gr.|207|195.33|ARCOR|https://diaonline.supermercadosdia.com.ar/galletitas-surtidas-arcor-diversion-390-gr-272206/p|01:25:07|2022-03-20
Chicles Beldent Frutilla 10 Gr.|137|60.00|BELDENT|https://diaonline.supermercadosdia.com.ar/chicles-beldent-frutilla-10-gr-271838/p|01:25:07|2022-03-20
Galletitas Okebon Molino Natural 10 Semillas 231 Gr.|28|129.19|OKEBON|https://diaonline.supermercadosdia.com.ar/galletitas-okebon-molino-natural-10-semillas-231-gr-263979/p|01:25:07|2022-03-20
Chocolate Milka Oreo Blanco 20 Gr.|100|47.99|MILKA|https://diaonline.supermercadosdia.com.ar/chocolate-milka-oreo-blanco-20-gr-252368/p|01:25:07|2022-03-20
Chocolate Milka con Leche 20 Gr.|158|57.95|MILKA|https://diaonline.supermercadosdia.com.ar/chocolate-milka-con-leche-20-gr-252365/p|01:25:07|2022-03-20
Galletitas Dulces DIA Vainilla con Frutos del Bosque 140 Gr.|48|106.50|DIA|https://diaonline.supermercadosdia.com.ar/galletitas-dulces-dia-vainilla-con-frutos-del-bosque-140-gr-250196/p|01:25:07|2022-03-20
Caramelos Halls Cherry 25 Gr.|60|60.00|HALLS|https://diaonline.supermercadosdia.com.ar/caramelos-halls-cherry-25-gr-239310/p|01:25:07|2022-03-20
Galletitas Avena Dia con Pasas de Uva 100 Gr.|191|53.00|DIA|https://diaonline.supermercadosdia.com.ar/galletitas-avena-dia-con-pasas-de-uva-100-gr-222400/p|01:25:07|2022-03-20
Galletitas DIA Avena con Chips de Chocolate 100 Gr.|100|53.00|DIA|https://diaonline.supermercadosdia.com.ar/galletitas-dia-avena-con-chips-de-chocolate-100-gr-222399/p|01:25:07|2022-03-20
Alfajor DIA Chocolate 55 Gr.|912|49.00|DIA|https://diaonline.supermercadosdia.com.ar/alfajor-dia-chocolate-55-gr-221651/p|01:25:07|2022-03-20
Galletitas Mini Oreo Clásicas 50 Gr.|75|53.91|OREO|https://diaonline.supermercadosdia.com.ar/galletitas-mini-oreo-clasicas-50-gr-175320/p|01:25:07|2022-03-20
Galletitas DIA con Chips de Chocolate 185 Gr.|111|99.99|DIA|https://diaonline.supermercadosdia.com.ar/galletitas-dia-con-chips-de-chocolate-185-gr-161521/p|01:25:07|2022-03-20
Oblea de Chocolate Kit Kat Extra milk y cocoa 45 Gr.|224|155.00|KIT KAT|https://diaonline.supermercadosdia.com.ar/oblea-de-chocolate-kit-kat-extra-milk-y-cocoa-45-gr-148828/p|01:25:07|2022-03-20
Galletas de Arroz DIA con Sal 100 Gr.|59|74.80|DIA|https://diaonline.supermercadosdia.com.ar/galletas-de-arroz-dia-con-sal-100-gr-103357/p|01:25:07|2022-03-20
Caramelo Masticable Sabor Tutti Frutti Lenguetazo 13 Gr.|146|27.50|LENGUETAZO|https://diaonline.supermercadosdia.com.ar/caramelo-masticable-sabor-tutti-frutti-lenguetazo-13-gr-103342/p|01:25:07|2022-03-20
Galletitas Rumba Original 3 Ud.|68|200.21|RUMBA|https://diaonline.supermercadosdia.com.ar/galletitas-rumba-original-3-ud-89061/p|01:25:07|2022-03-20
Chocolate para Taza DIA 100 Gr.|237|149.00|DIA|https://diaonline.supermercadosdia.com.ar/chocolate-para-taza-dia-100-gr-60287/p|01:25:07|2022-03-20
Galletitas Holjadrada 150 Gr.|40|104.28|DIA|https://diaonline.supermercadosdia.com.ar/galletitas-holjadrada-150-gr-55537/p|01:25:07|2022-03-20
Vainillas DIA 160 Gr.|382|71.50|DIA|https://diaonline.supermercadosdia.com.ar/vainillas-dia-160-gr-30469/p|01:25:07|2022-03-20
Vainillas DIA 480 Gr.|61|254.00|DIA|https://diaonline.supermercadosdia.com.ar/vainillas-dia-480-gr-29771/p|01:25:07|2022-03-20
Bizochos de Grasa DIA 200 Gr.|512|70.90|DIA|https://diaonline.supermercadosdia.com.ar/bizochos-de-grasa-dia-200-gr-29194/p|01:25:07|2022-03-20
Bizcochos Azucarados DIA 200 Gr.|585|70.90|DIA|https://diaonline.supermercadosdia.com.ar/bizcochos-azucarados-dia-200-gr-29193/p|01:25:07|2022-03-20
Bombón Relleno Bon o Bon Original 15 Gr.|4930|30.00|BON O BON|https://diaonline.supermercadosdia.com.ar/bombon-relleno-bon-o-bon-original-15-gr-17930/p|01:25:07|2022-03-20
Galletitas Maná Vainilla 393 Gr.|9|156.30|MANA|https://diaonline.supermercadosdia.com.ar/galletitas-mana-vainilla-393-gr-12760/p|01:25:07|2022-03-20
Pastillas Rueditas Billiken 30 Gr.|95|30.00|BILLIKEN|https://diaonline.supermercadosdia.com.ar/pastillas-rueditas-billiken-30-gr-282642/p|01:25:07|2022-03-20
Chocolatin Georgalos con Leche 8 Gr.|169|23.00|GEORGALOS|https://diaonline.supermercadosdia.com.ar/chocolatin-georgalos-con-leche-8-gr-282558/p|01:25:07|2022-03-20
Alfajor de Arroz Vauquita Mousse Blanco con Dulce de Leche 28 Gr.|63|70.99|VAUQUITA|https://diaonline.supermercadosdia.com.ar/alfajor-de-arroz-vauquita-mousse-blanco-con-dulce-de-leche-28-gr-279448/p|01:25:07|2022-03-20
Alfajor de Arroz Vauquita Mousse de Marroc 28 Gr.|98|70.99|VAUQUITA|https://diaonline.supermercadosdia.com.ar/alfajor-de-arroz-vauquita-mousse-de-marroc-28-gr-279447/p|01:25:07|2022-03-20
Galletitas Pepas Light Dr. Cormillot 270 Gr.|41|109.00|DR. A CORMILLOT|https://diaonline.supermercadosdia.com.ar/galletitas-pepas-light-dr-cormillot-270-gr-279286/p|01:25:07|2022-03-20
Barras de Cereal Light Cereal Mix Yoghurt y Frutilla 4 Un. 104 Gr.|64|369.49|CEREAL MIX|https://diaonline.supermercadosdia.com.ar/barras-de-cereal-light-cereal-mix-yoghurt-y-frutilla-4-un-104-gr-279086/p|01:25:07|2022-03-20
Galletitas Chocolinas 100 Gr.|95|63.60|CHOCOLINAS|https://diaonline.supermercadosdia.com.ar/galletitas-chocolinas-100-gr-278960/p|01:25:07|2022-03-20
Oblea Milka Chocopause 45 Gr.|274|105.65|MILKA|https://diaonline.supermercadosdia.com.ar/oblea-milka-chocopause-45-gr-278032/p|01:25:07|2022-03-20
Galletitas Mini Pitusas Chocolate 300 Gr.|24|205.00|PARNOR|https://diaonline.supermercadosdia.com.ar/galletitas-mini-pitusas-chocolate-300-gr-275686/p|01:25:07|2022-03-20
Galletitas Terrabusi Variedad Chocolate 310 Gr.|44|204.00|TERRABUSI|https://diaonline.supermercadosdia.com.ar/galletitas-terrabusi-variedad-chocolate-310-gr-274330/p|01:25:07|2022-03-20
Galltetitas Terrabusi Variedad 610 Gr.|26|329.00|TERRABUSI|https://diaonline.supermercadosdia.com.ar/galltetitas-terrabusi-variedad-610-gr-273289/p|01:25:07|2022-03-20
Galletitas Vocación Clásicas 141 Gr.|23|61.96|VOCACION|https://diaonline.supermercadosdia.com.ar/galletitas-vocacion-clasicas-141-gr-273247/p|01:25:07|2022-03-20
Gomitas Mogul Conitos 220 Gr.|22|249.00|MOGUL|https://diaonline.supermercadosdia.com.ar/gomitas-mogul-conitos-220-gr-272801/p|01:25:07|2022-03-20
Galletitas Vainillas DIA 444 Gr.|26|254.00|DIA|https://diaonline.supermercadosdia.com.ar/galletitas-vainillas-dia-444-gr-272349/p|01:25:07|2022-03-20
Pepas 9 de oro Membrillo 200 Gr.|36|81.08|9 DE ORO|https://diaonline.supermercadosdia.com.ar/pepas-9-de-oro-membrillo-200-gr-264083/p|01:25:07|2022-03-20
Galletitas Panal Okebon Chocolate 242 Gr.|24|110.29|OKEBON|https://diaonline.supermercadosdia.com.ar/galletitas-panal-okebon-chocolate-242-gr-263980/p|01:25:07|2022-03-20
Galletita Okebon Panal vainilla 242 Gr.|40|110.29|OKEBON|https://diaonline.supermercadosdia.com.ar/galletita-okebon-panal-vainilla-242-gr-263977/p|01:25:07|2022-03-20
Chocolate para Taza Bonafide 100 Gr.|87|221.00|BONAFIDE|https://diaonline.supermercadosdia.com.ar/chocolate-para-taza-bonafide-100-gr-259693/p|01:25:07|2022-03-20
Galletitas DIA Chocolate y Vainilla 160 Gr|36|86.40|DIA|https://diaonline.supermercadosdia.com.ar/galletitas-dia-chocolate-y-vainilla-160-gr-257006/p|01:25:07|2022-03-20
Oblea Bauducco Chocolate 30 Gr.|20|29.00|BAUDUCCO|https://diaonline.supermercadosdia.com.ar/oblea-bauducco-chocolate-30-gr-251522/p|01:25:07|2022-03-20
Galletitas Lunitas DIA Bañadas 200 Gr.|29|81.60|DIA|https://diaonline.supermercadosdia.com.ar/galletitas-lunitas-dia-banadas-200-gr-249261/p|01:25:07|2022-03-20
Galletitas Okebon Clásicas con Leche|64|72.85|OKEBON|https://diaonline.supermercadosdia.com.ar/galletitas-okebon-clasicas-con-leche-245213/p|01:25:07|2022-03-20
Alfajor DIA Glaseado 40 Gr.|70|43.00|DIA|https://diaonline.supermercadosdia.com.ar/alfajor-dia-glaseado-40-gr-228199/p|01:25:07|2022-03-20
Galletas de arroz DIA Dulces 100 Gr.|31|74.80|DIA|https://diaonline.supermercadosdia.com.ar/galletas-de-arroz-dia-dulces-100-gr-224554/p|01:25:07|2022-03-20
Alfajor DIA Mousse|117|49.00|DIA|https://diaonline.supermercadosdia.com.ar/alfajor-dia-mousse-223578/p|01:25:07|2022-03-20
Galletitas Pepas DIA Frutos del Bosque 500 Gr.|34|167.00|DIA|https://diaonline.supermercadosdia.com.ar/galletitas-pepas-dia-frutos-del-bosque-500-gr-197818/p|01:25:07|2022-03-20
Galletitas Pepas DIA Batata 500 Gr|58|159.00|DIA|https://diaonline.supermercadosdia.com.ar/galletitas-pepas-dia-batata-500-gr-183018/p|01:25:07|2022-03-20
Alfajor Milka Oreo con Dulce de Leche 61 Gr.|150|95.70|MILKA|https://diaonline.supermercadosdia.com.ar/alfajor-milka-oreo-con-dulce-de-leche-61-gr-182539/p|01:25:07|2022-03-20
Chocolate DIA Relleno con Dulce de Leche 80 Gr.|48|106.00|DIA|https://diaonline.supermercadosdia.com.ar/chocolate-dia-relleno-con-dulce-de-leche-80-gr-175800/p|01:25:07|2022-03-20
Bizcochos de Arroz Gallo Dulce 100 Gr.|159|148.96|GALLO|https://diaonline.supermercadosdia.com.ar/bizcochos-de-arroz-gallo-dulce-100-gr-172878/p|01:25:07|2022-03-20
Galletitas Terrabusi Lincoln Clásicas 3 Un. x 459 Gr.|17|295.00|LINCOLN|https://diaonline.supermercadosdia.com.ar/galletitas-terrabusi-lincoln-clasicas-3-un-x-459-gr-170177/p|01:25:07|2022-03-20
Galletitas Dulces DIA Vainilla 140 Gr.|75|106.50|DIA|https://diaonline.supermercadosdia.com.ar/galletitas-dulces-dia-vainilla-140-gr-168135/p|01:25:07|2022-03-20
Galletitas Rellenas DIA Vainilla 97 Gr.|26|64.80|DIA|https://diaonline.supermercadosdia.com.ar/galletitas-rellenas-dia-vainilla-97-gr-168119/p|01:25:07|2022-03-20
Galletitas Merengadas relleno de Frutilla 3 Ud. 279 Gr.|1233|163.87|MERENGADAS|https://diaonline.supermercadosdia.com.ar/galletitas-merengadas-relleno-de-frutilla-3-ud-279-gr-89062/p|01:25:07|2022-03-20
Nucrem Georgalos Clásico 25 Gr.|280|35.00|GEORGALOS|https://diaonline.supermercadosdia.com.ar/nucrem-georgalos-clasico-25-gr-283290/p|01:25:07|2022-03-20
Galletitas Anillitos 9 de Oro Coco 120 Gr.|6|49.88|9 DE ORO|https://diaonline.supermercadosdia.com.ar/galletitas-anillitos-9-de-oro-coco-120-gr-283191/p|01:25:07|2022-03-20
Galletitas 9 de Oro Vainilla rellenas de Dulce de Leche 120 Gr.|19|103.55|9 DE ORO|https://diaonline.supermercadosdia.com.ar/galletitas-9-de-oro-vainilla-rellenas-de-dulce-de-leche-120-gr-283187/p|01:25:07|2022-03-20
Galletitas Cormillot con Chips de Chocolate 160 Gr.|508|105.00|CORMILLOT|https://diaonline.supermercadosdia.com.ar/galletitas-cormillot-con-chips-de-chocolate-160-gr-282724/p|01:25:07|2022-03-20
Chocolatin Georgalos Blanco 8 Gr.|129|23.00|GEORGALOS|https://diaonline.supermercadosdia.com.ar/chocolatin-georgalos-blanco-8-gr-282557/p|01:25:07|2022-03-20
Gomitas Flynn Paff Sports 30 Gr.|16|40.00|FLYNN PAFF|https://diaonline.supermercadosdia.com.ar/gomitas-flynn-paff-sports-30-gr-280121/p|01:25:07|2022-03-20
Chocolate Georgalos relleno de Yogur de Frutilla Sin Azúcar 30 Gr.|89|89.00|GEORGALOS|https://diaonline.supermercadosdia.com.ar/chocolate-georgalos-relleno-de-yogur-de-frutilla-sin-azucar-30-gr-280120/p|01:25:07|2022-03-20
Turrón Bon o Bon 15 Gr.|840|49.00|BON O BON|https://diaonline.supermercadosdia.com.ar/turron-bon-o-bon-15-gr-279606/p|01:25:07|2022-03-20
Galletitas Scons Light Dr. Cormillot con Chips de Chocolate 250 Gr.|55|109.00|DR. A CORMILLOT|https://diaonline.supermercadosdia.com.ar/galletitas-scons-light-dr-cormillot-con-chips-de-chocolate-250-gr-279287/p|01:25:07|2022-03-20
Barras de Cereal Cereal Mix Yoghurt y Frutilla 4 Un. 104 Gr.|88|369.49|CEREAL MIX|https://diaonline.supermercadosdia.com.ar/barras-de-cereal-cereal-mix-yoghurt-y-frutilla-4-un-104-gr-279085/p|01:25:07|2022-03-20
Galletitas Dulces Hojalmar Larguitas de Hojaldre 250 Gr.|39|211.00|HOJALMAR|https://diaonline.supermercadosdia.com.ar/galletitas-dulces-hojalmar-larguitas-de-hojaldre-250-gr-278599/p|01:25:07|2022-03-20
Caramelos Halls Menta-Lyptus 28 Gr.|117|60.00|HALLS|https://diaonline.supermercadosdia.com.ar/caramelos-halls-menta-lyptus-28-gr-277754/p|01:25:07|2022-03-20
Donuts Bonafide Chocolate Blanco 52 Gr.|65|115.00|BONAFIDE|https://diaonline.supermercadosdia.com.ar/donuts-bonafide-chocolate-blanco-52-gr-276791/p|01:25:07|2022-03-20
Galletita Biscuit Soriano Dulce 250 Gr.|23|356.00|SORIANO|https://diaonline.supermercadosdia.com.ar/galletita-biscuit-soriano-dulce-250-gr-276519/p|01:25:07|2022-03-20
Caramelos Arcor rellenos de Miel 140 Gr.|80|195.00|ARCOR|https://diaonline.supermercadosdia.com.ar/caramelos-arcor-rellenos-de-miel-140-gr-276099/p|01:25:07|2022-03-20
Caramelo Butter Toffee Chocolate 140 Gr.|68|225.00|BUTTER TOFFEES|https://diaonline.supermercadosdia.com.ar/caramelo-butter-toffee-chocolate-140-gr-276050/p|01:25:07|2022-03-20
Galletitas Parnor Coco 170 Gr.|24|109.00|PARNOR|https://diaonline.supermercadosdia.com.ar/galletitas-parnor-coco-170-gr-275685/p|01:25:07|2022-03-20
Galletitas Mini Pitusas Vainilla 300 Gr.|27|205.00|PARNOR|https://diaonline.supermercadosdia.com.ar/galletitas-mini-pitusas-vainilla-300-gr-275684/p|01:25:07|2022-03-20
Galletitas Mini Pitusas Frutilla 300 Gr.|16|205.00|PARNOR|https://diaonline.supermercadosdia.com.ar/galletitas-mini-pitusas-frutilla-300-gr-275683/p|01:25:07|2022-03-20
Galletitas Parnor Coquitos 170 Gr.|64|109.00|PARNOR|https://diaonline.supermercadosdia.com.ar/galletitas-parnor-coquitos-170-gr-275682/p|01:25:07|2022-03-20
Galletitas Parnor Marmoladas 170 Gr.|43|109.00|PARNOR|https://diaonline.supermercadosdia.com.ar/galletitas-parnor-marmoladas-170-gr-275681/p|01:25:07|2022-03-20
Galletitas Donuts con Leche 52 Gr.|97|115.00|DONUTS|https://diaonline.supermercadosdia.com.ar/galletitas-donuts-con-leche-52-gr-275188/p|01:25:07|2022-03-20
Alfajor de Arroz Chocoarroz con Dulce de Leche 22 Gr.|371|75.00|CHOCOARROZ|https://diaonline.supermercadosdia.com.ar/alfajor-de-arroz-chocoarroz-con-dulce-de-leche-22-gr-274176/p|01:25:07|2022-03-20
Merenguitos La Amistad Medianos 100 Gr.|28|85.00|LA AMISTAD|https://diaonline.supermercadosdia.com.ar/merenguitos-la-amistad-medianos-100-gr-274150/p|01:25:07|2022-03-20
Chocolate Georgalos Full Maní 25 Gr.|320|64.99|GEORGALOS|https://diaonline.supermercadosdia.com.ar/chocolate-georgalos-full-mani-25-gr-273726/p|01:25:07|2022-03-20
Galletitas 9 de Oro con Chips de Colores 120 Gr.|32|87.49|9 DE ORO|https://diaonline.supermercadosdia.com.ar/galletitas-9-de-oro-con-chips-de-colores-120-gr-273707/p|01:25:07|2022-03-20
